0.02,-0.1,-64.2607854798428,7.70431419193713
0.02,-0.1,-53.6273787646854,3.45095150587417
0.02,-0.1,-64.3590078622363,7.74360314489452
0.02,-0.1,-52.342309997262,2.9369239989048
0.02,-0.1,-61.4218176599003,6.56872706396013
0.02,-0.1,-59.3865416930142,5.75461667720569
0.02,-0.1,-56.2007773307259,4.48031093229037
0.02,-0.1,-60.9686418477465,6.38745673909861
0.02,-0.1,-63.6786419339615,7.47145677358462
0.02,-0.1,-64.4714111046487,7.78856444185946
0.02,-0.1,-64.9022127127736,7.96088508510943
0.02,-0.1,-56.8205889342437,4.72823557369746
0.02,-0.1,-62.0786925468045,6.83147701872182
0.02,-0.1,-64.624069786772,7.84962791470882
0.02,-0.1,-53.3856623168102,3.35426492672408
0.02,-0.1,-63.8731491702888,7.54925966811551
0.02,-0.1,-62.4261402345038,6.97045609380153
0.02,-0.1,-63.6850501014866,7.47402004059463
0.02,-0.1,-59.0693864847045,5.6277545938818
0.02,-0.1,-59.9568217081189,5.98272868324756
0.02,-0.1,-59.6012743855535,5.84050975422138
0.02,-0.1,-63.9401029512897,7.57604118051587
0.02,-0.1,-63.7843092404518,7.51372369618071
0.02,-0.1,-64.0353953283865,7.61415813135459
0.02,-0.1,-63.3905279026186,7.35621116104743
0.02,-0.1,-64.6882498162567,7.87529992650266
0.02,-0.1,-64.5885857030709,7.83543428122838
0.02,-0.1,-51.062569026962,2.42502761078479
0.02,-0.1,-51.1694698287747,2.46778793150988
0.02,-0.1,-64.46749876335,7.78699950533999
0.02,-0.1,-64.9911378659263,7.99645514637051
0.02,-0.1,-64.372355426678,7.7489421706712
0.0759874891301246,-0.1,-65,2
0.0823611668444424,-0.1,-65,2
0.0218346473951265,-0.1,-65,2
0.0662130286503805,-0.1,-65,2
0.0201313738172836,-0.1,-65,2
0.0612378089524315,-0.1,-65,2
0.0711836140904686,-0.1,-65,2
0.0988499522243351,-0.1,-65,2
