0.02,-0.1,-55.0433797224486,4.01735188897945
0.02,-0.1,-52.693114500932,3.07724580037278
0.02,-0.1,-64.7581152273146,7.90324609092584
0.02,-0.1,-52.4861681813347,2.99446727253388
0.02,-0.1,-59.0018267556985,5.60073070227939
0.02,-0.1,-64.8572880408883,7.94291521635531
0.02,-0.1,-63.8365811313182,7.53463245252729
0.02,-0.1,-60.5138090592807,6.20552362371229
0.02,-0.1,-51.247709901449,2.49908396057958
0.02,-0.1,-51.0348517196149,2.41394068784597
0.02,-0.1,-64.6273717472616,7.85094869890464
0.02,-0.1,-50.8692447799128,2.34769791196514
0.02,-0.1,-51.2574714978693,2.50298859914772
0.02,-0.1,-61.4661571944032,6.58646287776129
0.02,-0.1,-55.3932675667268,4.15730702669073
0.02,-0.1,-64.6980240036644,7.87920960146578
0.02,-0.1,-62.3317613071616,6.93270452286464
0.02,-0.1,-52.4214267186006,2.96857068744022
0.02,-0.1,-55.5861132048818,4.23444528195272
0.02,-0.1,-51.1906142554199,2.47624570216796
0.02,-0.1,-58.5500620320445,5.42002481281778
0.02,-0.1,-64.9808701402012,7.99234805608048
0.02,-0.1,-54.1846913287221,3.67387653148885
0.02,-0.1,-51.9148491971495,2.76593967885982
0.02,-0.1,-58.0897788434029,5.23591153736117
0.02,-0.1,-56.387448417667,4.55497936706678
0.02,-0.1,-56.7163120222786,4.68652480891142
0.02,-0.1,-62.6923694772101,7.07694779088406
0.02,-0.1,-58.5552310323257,5.42209241293027
0.02,-0.1,-64.5604267687416,7.82417070749664
0.02,-0.1,-57.5224838238831,5.00899352955324
0.02,-0.1,-64.9848000483727,7.99392001934907
0.0421538387968712,-0.1,-65,2
0.0236937112504923,-0.1,-65,2
0.0277705424988678,-0.1,-65,2
0.0858766262661834,-0.1,-65,2
0.0755862898380654,-0.1,-65,2
0.0453679584048688,-0.1,-65,2
0.0960177639070684,-0.1,-65,2
0.0227556864402327,-0.1,-65,2
