datafolder: izhikevich_data/ expfolder: exc4_inh1_nodiag_withinp_rand/p4/inpvar5_S5_t5000/seed4/ datafile: v_normed_alltimes.txt seed: 15 train_ratio: 0.6 val_ratio: 0.2 seq_len: 10 loss: mse prednstep: 1 attn_enc_self_loc: full attn_enc_self_glb: none attn_dec_self_loc: none attn_dec_self_glb: none attn_dec_cross_loc: full attn_dec_cross_glb: full usegiven:  useinp:  max_epoch: 200 useavg:  skipvarout:  skipvarin:  device: cuda:0 patience: 10 outdir: ../randsearch/exc4_inh1_nodiag_withinp_rand_corr/p4/inpvar5_S5_t5000/all_seq10_pred1/seed4 outname: sett12 d_model: 100 d_qkv: 8 n_heads: 10 ed_layers: 1 time_emb_dim: 1 dropout_emb: 0.1 dropout_ff: 0.1 batch_size: 16 base_lr: 0.0005 l2_coeff: 0.001 warmup_steps:  decay_factor: 0.5 
epoch    train    val    elapsed_sec
1    0.40360150663625627    0.22305902886012244    3.4801206588745117
2    0.21320848888348018    0.19232440420559474    3.462155818939209
3    0.22807442467837108    0.12252982705831528    3.4398715496063232
4    0.15857419087773278    0.15298164310672926    3.3898322582244873
5    0.15085308082283488    0.08721091063131416    3.405601739883423
6    0.13372326964542033    0.1036683086542383    3.3782618045806885
7    0.13133776418509938    0.09978027845777217    3.361792802810669
8    0.1527104972019082    0.11984959738476882    3.375420093536377
9    0.14798910460538334    0.09974219481505099    3.3561344146728516
10    0.1339565341671308    0.09025783091783524    3.3848414421081543
11    0.13379427696031237    0.11950399540364742    3.3815267086029053
12    0.15331264446297335    0.09404683822677248    3.4119412899017334
13    0.09197365513278379    0.07666031422004813    3.3999345302581787
14    0.10987637730108367    0.08335282742267563    3.4198808670043945
15    0.09849372417444274    0.07858742974580281    3.422468423843384
16    0.11314289422617071    0.07241146967169784    3.4110612869262695
17    0.1037644674144094    0.06314457488793229    3.4288032054901123
18    0.11008589448673385    0.08425474500963612    3.4654178619384766
19    0.09440330374572012    0.09113142000777381    3.4614686965942383
20    0.11457821034959384    0.09148283465395844    3.470064163208008
21    0.0847099099367384    0.06662538396342406    3.4526922702789307
22    0.08755054851136511    0.06740196534092464    3.473597526550293
23    0.10160337956178755    0.07837044959148717    3.432666301727295
24    0.09908293719802584    0.07554900205679356    3.459552526473999
25    0.07887417258369545    0.05673849340232592    3.444841146469116
26    0.09853095250825088    0.09385222081272375    3.433265209197998
27    0.10903943596141678    0.08956461662929209    3.4211044311523438
28    0.07600722869946844    0.06752793470190631    3.4017860889434814
29    0.09280884088504882    0.06424083785405235    3.3832738399505615
30    0.09696989689791014    0.07567491441492051    3.3945531845092773
31    0.0873042033127849    0.08267038897980773    3.391028881072998
32    0.0794191463362603    0.056847170290965886    3.3866875171661377
33    0.10026171688167822    0.06254188589278668    3.354992151260376
34    0.07964818646746968    0.07018483480409024    3.3467068672180176
35    0.07291133435709136    0.06501090641887415    3.3674519062042236
early stopped at epoch 35 
best result at epoch 25 train 0.07887417258369545 val 0.05673849340232592 
