datafolder: izhikevich_data/ expfolder: exc4_inh1_nodiag_withinp_rand/p4/inpvar5_S5_t5000/seed4/ datafile: v_normed_alltimes.txt seed: 17 train_ratio: 0.6 val_ratio: 0.2 seq_len: 10 loss: mse prednstep: 1 attn_enc_self_loc: full attn_enc_self_glb: none attn_dec_self_loc: none attn_dec_self_glb: none attn_dec_cross_loc: full attn_dec_cross_glb: full usegiven:  useinp:  max_epoch: 200 useavg:  skipvarout:  skipvarin:  device: cuda:0 patience: 10 outdir: ../randsearch/exc4_inh1_nodiag_withinp_rand_corr/p4/inpvar5_S5_t5000/all_seq10_pred1/seed4 outname: sett12 d_model: 100 d_qkv: 8 n_heads: 10 ed_layers: 1 time_emb_dim: 1 dropout_emb: 0.1 dropout_ff: 0.1 batch_size: 16 base_lr: 0.0005 l2_coeff: 0.001 warmup_steps:  decay_factor: 0.5 
epoch    train    val    elapsed_sec
1    0.47638391455014545    0.27498750228966984    3.4417941570281982
2    0.2510586397515403    0.16305578216200783    3.45483136177063
3    0.22539049126799143    0.15873009622806594    3.4610579013824463
4    0.18578138356170956    0.1506969498854781    3.4766902923583984
5    0.15125482765928147    0.11433612815444431    3.469280242919922
6    0.15640798045529258    0.08872627573353904    3.4505889415740967
7    0.1377769796739495    0.09096971355260365    3.452280044555664
8    0.1268291442640244    0.095706495678141    3.482128381729126
9    0.13594439838613784    0.07942835492865434    3.462393045425415
10    0.11642595640723667    0.07728254762552088    3.4498136043548584
11    0.12190839796075745    0.09183985742902945    3.424025774002075
12    0.13353196218136756    0.07052945969478479    3.4187331199645996
13    0.11065782878607039    0.08425084675943094    3.403095245361328
14    0.10504188234843904    0.09438892613564219    3.4160282611846924
15    0.09522541393599813    0.07127727157185001    3.4117982387542725
16    0.12439079842870197    0.09445822629190627    3.404280424118042
17    0.10700905488597022    0.08028809191097343    3.420398473739624
18    0.07889251949058639    0.07475144365831973    3.378178596496582
19    0.10149442700166551    0.06789631860715056    3.3687243461608887
20    0.09805728991826375    0.12036150492846019    3.3634676933288574
21    0.09814694656857423    0.090985497060631    3.3519797325134277
22    0.13041050927270026    0.10034708950727705    3.3261148929595947
23    0.0996126639582808    0.07559937856618375    3.3120787143707275
24    0.08180000269342036    0.08256914088177303    3.348728895187378
25    0.11333883459132815    0.11326045853396256    3.3669755458831787
26    0.08568076446415886    0.0632465323581109    3.39884614944458
27    0.10716872762829538    0.07725178346865708    3.3922269344329834
28    0.10415910471171613    0.06597078727587821    3.434297800064087
29    0.09249852015267289    0.07245770850706668    3.4220058917999268
30    0.07471535793904747    0.057415611687160674    3.4562385082244873
31    0.09302408650280937    0.06593671937783559    3.441864252090454
32    0.09831070018902657    0.07558190787122362    3.4580936431884766
33    0.1021057151790176    0.06992980527381103    3.4506049156188965
34    0.08135280076650873    0.06827966011469326    3.4656200408935547
35    0.08235462089734417    0.05920782735541699    3.471808671951294
36    0.09819537058236107    0.06240408548286983    3.474266290664673
37    0.08859856521326398    0.07299788772232002    3.4589974880218506
38    0.08712194336666948    0.05236855193617798    3.453718423843384
39    0.10343582360517412    0.0702034252148772    3.4563679695129395
40    0.077129900869396    0.06425389931315467    3.470101833343506
41    0.06577434139474043    0.06328122175875164    3.4749462604522705
42    0.06392633042756528    0.06906766624796012    3.4748048782348633
43    0.08712058526182932    0.058573656523274995    3.445000171661377
44    0.06400782109371253    0.05734683188890654    3.454117774963379
45    0.07197520210747681    0.08356930838809126    3.4393506050109863
46    0.08119525331708174    0.06671881805809718    3.4428720474243164
47    0.08220574194713244    0.05459703732695845    3.415358543395996
48    0.08034209091038931    0.08756260851782466    3.384239673614502
early stopped at epoch 48 
best result at epoch 38 train 0.08712194336666948 val 0.05236855193617798 
