datafolder: izhikevich_data/ expfolder: exc4_inh1_nodiag_withinp_rand/p4/inpvar5_S5_t5000/seed4/ datafile: v_normed_alltimes.txt seed: 12 train_ratio: 0.6 val_ratio: 0.2 seq_len: 10 loss: mse prednstep: 1 attn_enc_self_loc: full attn_enc_self_glb: none attn_dec_self_loc: none attn_dec_self_glb: none attn_dec_cross_loc: full attn_dec_cross_glb: full usegiven:  useinp:  max_epoch: 200 useavg:  skipvarout:  skipvarin:  device: cuda:0 patience: 10 outdir: ../randsearch/exc4_inh1_nodiag_withinp_rand_corr/p4/inpvar5_S5_t5000/all_seq10_pred1/seed4 outname: sett12 d_model: 100 d_qkv: 8 n_heads: 10 ed_layers: 1 time_emb_dim: 1 dropout_emb: 0.1 dropout_ff: 0.1 batch_size: 16 base_lr: 0.0005 l2_coeff: 0.001 warmup_steps:  decay_factor: 0.5 
epoch    train    val    elapsed_sec
1    0.3348320372520931    0.18798723142771495    3.644350528717041
2    0.20136791030092846    0.1304074948624013    3.668527603149414
3    0.202687664046174    0.1148484664422179    3.672028064727783
4    0.1384352282399223    0.09820770909861913    3.6766397953033447
5    0.14857931565197688    0.09499477884835666    3.697139263153076
6    0.14571124593180323    0.09170456963872152    3.694662094116211
7    0.11027447766964397    0.12703427353075572    3.721451997756958
8    0.13894579813830435    0.09354764382754054    3.703321933746338
9    0.11781514583835526    0.08686045314820987    3.7130868434906006
10    0.11427694902060524    0.07162777689241227    3.704087018966675
11    0.10382926280772875    0.07900386008005293    3.6930558681488037
12    0.11873207128946743    0.11528751393040967    3.681785821914673
13    0.09225266527325388    0.06727519708256872    3.6619982719421387
14    0.09972771682909556    0.06646647886742675    3.6565988063812256
15    0.12787830797097985    0.0891392563750583    3.6638364791870117
16    0.09017812256656942    0.06316779849548189    3.6368441581726074
17    0.09562317406137784    0.061958565716705626    3.655937671661377
18    0.1216862750431848    0.07729141656605024    3.6362602710723877
19    0.11867781465370504    0.12044849891274695    3.646759033203125
20    0.12356211930986434    0.06704381702556497    3.646688222885132
21    0.09099171743802136    0.08212879595775453    3.647845983505249
22    0.07971290430970608    0.08515798764687682    3.641819715499878
23    0.10624766243355614    0.0707949726945824    3.661487102508545
24    0.07551620749845392    0.05991215034136697    3.7041773796081543
25    0.09577801167255356    0.08003818814361853    3.691350221633911
26    0.10765801263707024    0.08405296619804133    3.7006947994232178
27    0.08049150597718027    0.05738214568959342    3.744818925857544
28    0.08554860166022701    0.05589546952100973    3.703598737716675
29    0.09407354820342291    0.0739662687752455    3.7175400257110596
30    0.08030606918628254    0.061578734038722896    3.7103843688964844
31    0.07294593207419865    0.07019345089793205    3.6110680103302
32    0.1014234104918109    0.06124783248182327    3.510957717895508
33    0.07111488477814765    0.06186070914069811    3.483673572540283
34    0.09064268010358016    0.0781745154942785    3.4311444759368896
35    0.08252658878290464    0.06335426600916046    3.4590511322021484
36    0.08691067006143313    0.05925501004925796    3.4489047527313232
37    0.07516321344744592    0.06545441168996077    3.444112539291382
38    0.08566299151806604    0.0640009833233697    3.4195706844329834
early stopped at epoch 38 
best result at epoch 28 train 0.08554860166022701 val 0.05589546952100973 
