datafolder: izhikevich_data/ expfolder: exc4_inh1_nodiag_withinp_rand/p4/inpvar5_S5_t5000/seed4/ datafile: v_normed_alltimes.txt seed: 14 train_ratio: 0.6 val_ratio: 0.2 seq_len: 10 loss: mse prednstep: 1 attn_enc_self_loc: full attn_enc_self_glb: none attn_dec_self_loc: none attn_dec_self_glb: none attn_dec_cross_loc: full attn_dec_cross_glb: full usegiven:  useinp:  max_epoch: 200 useavg:  skipvarout:  skipvarin:  device: cuda:0 patience: 10 outdir: ../randsearch/exc4_inh1_nodiag_withinp_rand_corr/p4/inpvar5_S5_t5000/all_seq10_pred1/seed4 outname: sett12 d_model: 100 d_qkv: 8 n_heads: 10 ed_layers: 1 time_emb_dim: 1 dropout_emb: 0.1 dropout_ff: 0.1 batch_size: 16 base_lr: 0.0005 l2_coeff: 0.001 warmup_steps:  decay_factor: 0.5 
epoch    train    val    elapsed_sec
1    0.3827111602775634    0.24209778744076926    3.4854540824890137
2    0.22601588153176838    0.1853734240645454    3.4918339252471924
3    0.18870986862078545    0.1623825386521362    3.506868600845337
4    0.18773766926356725    0.10453463339852909    3.544703245162964
5    0.16077283012961585    0.10154921378171633    3.5735414028167725
6    0.14295796571033342    0.0937912410332097    3.572864532470703
7    0.1375859540606302    0.09170924508500666    3.5833113193511963
8    0.12870995398788226    0.0948330086493303    3.584038019180298
9    0.12082425640925529    0.10157587967576488    3.5964558124542236
10    0.10694203856918547    0.09548369901520866    3.584057331085205
11    0.11563705369120553    0.10790271764355046    3.5698628425598145
12    0.11708208942224109    0.09230900614980668    3.591637372970581
13    0.13972457143522443    0.0808782202324697    3.5834128856658936
14    0.1206495389637966    0.07941425573967752    3.5837957859039307
15    0.08470186910458974    0.07355316941227232    3.5845749378204346
16    0.11996418837871817    0.09279550759801788    3.576529026031494
17    0.10185075125523976    0.0820779934643753    3.575749158859253
18    0.09428901479594291    0.05853305535302276    3.5866732597351074
19    0.09109693029451937    0.07629446567050994    3.581362247467041
20    0.1243225663663849    0.08493093921551628    3.5816407203674316
21    0.09056629615998457    0.07444514517509748    3.5474650859832764
22    0.08097640253485196    0.05965682302439024    3.545588731765747
23    0.08827244487428476    0.07811978950150429    3.5515296459198
24    0.09574251063168049    0.060018751208507824    3.492377996444702
25    0.10699349038657688    0.06164776306185457    3.4581732749938965
26    0.08791751518017715    0.06739779954983129    3.4332644939422607
27    0.07676790595527679    0.06612171682100447    3.400832414627075
28    0.07093706014492208    0.057939064940289844    3.387064218521118
29    0.08981777068286662    0.06810233192074866    3.3567049503326416
30    0.07716337085834571    0.05783971224630636    3.3662290573120117
31    0.08884575061263546    0.056176401379089504    3.353841543197632
32    0.09684645541248814    0.07044019399299509    3.3921773433685303
33    0.06661891375505735    0.06895532722156199    3.3880982398986816
34    0.09533207236774384    0.061855837318395814    3.4332504272460938
35    0.08500936911219642    0.06176521158998921    3.4562392234802246
36    0.0798510339347616    0.06814152315732032    3.4769556522369385
37    0.07504313935836156    0.06689926692181164    3.4966893196105957
38    0.07956666085455152    0.08206542590189547    3.527383327484131
39    0.08447279789972872    0.0641002840406838    3.5378847122192383
40    0.0852119888341616    0.06479862580696742    3.5223114490509033
41    0.0996514122992281    0.0654244278927171    3.5200860500335693
early stopped at epoch 41 
best result at epoch 31 train 0.08884575061263546 val 0.056176401379089504 
