0.02,-0.1,-62.3913897139077,6.95655588556308
0.02,-0.1,-57.2169893622095,4.88679574488379
0.02,-0.1,-64.999999803776,7.99999992151041
0.02,-0.1,-63.6289252328872,7.45157009315488
0.02,-0.1,-64.6769406276571,7.87077625106285
0.02,-0.1,-64.8721037587419,7.94884150349674
0.02,-0.1,-64.4796070048632,7.79184280194527
0.02,-0.1,-63.2088167588822,7.28352670355288
0.02,-0.1,-62.6386335708892,7.05545342835569
0.02,-0.1,-60.6451479073693,6.25805916294773
0.02,-0.1,-62.3641393864128,6.94565575456511
0.02,-0.1,-57.9571135441402,5.18284541765609
0.02,-0.1,-64.3729891636958,7.74919566547833
0.02,-0.1,-53.4336465185929,3.37345860743716
0.02,-0.1,-64.9887487960824,7.99549951843295
0.02,-0.1,-58.2570997669276,5.30283990677104
0.02,-0.1,-62.38785052882,6.955140211528
0.02,-0.1,-60.3179851338689,6.12719405354754
0.02,-0.1,-64.7043726120779,7.88174904483115
0.02,-0.1,-64.4113370003353,7.76453480013412
0.02,-0.1,-55.3821220360494,4.15284881441977
0.02,-0.1,-50.9370428147808,2.37481712591234
0.02,-0.1,-63.5264792681781,7.41059170727122
0.02,-0.1,-57.810340937492,5.1241363749968
0.02,-0.1,-53.4791308060675,3.39165232242699
0.02,-0.1,-52.9951837642177,3.19807350568708
0.02,-0.1,-64.8915122316874,7.95660489267495
0.02,-0.1,-64.9771208585995,7.9908483434398
0.02,-0.1,-64.5673644288578,7.82694577154314
0.02,-0.1,-53.4329861550608,3.37319446202434
0.02,-0.1,-64.8549185041252,7.94196740165009
0.02,-0.1,-62.3400255224391,6.93601020897563
0.0966311624120402,-0.1,-65,2
0.0626532227978414,-0.1,-65,2
0.0753501691160379,-0.1,-65,2
0.045241250480485,-0.1,-65,2
0.0749200742145267,-0.1,-65,2
0.0867700537517898,-0.1,-65,2
0.0214630621875353,-0.1,-65,2
0.0800115451955974,-0.1,-65,2
