0.02,-0.1,-64.9983856539673,7.99935426158693
0.02,-0.1,-61.2218284063331,6.48873136253322
0.02,-0.1,-61.3131326272239,6.52525305088954
0.02,-0.1,-64.7313448576781,7.89253794307123
0.02,-0.1,-64.697066590864,7.8788266363456
0.02,-0.1,-64.2834815796286,7.71339263185145
0.02,-0.1,-62.3727635426875,6.94910541707498
0.02,-0.1,-64.0766871534774,7.63067486139096
0.02,-0.1,-64.8940096256894,7.95760385027576
0.02,-0.1,-63.2094603458499,7.28378413833994
0.02,-0.1,-64.58278475356,7.83311390142399
0.02,-0.1,-53.4220089984203,3.36880359936811
0.02,-0.1,-51.4350111582839,2.57400446331357
0.02,-0.1,-64.9774784505554,7.99099138022214
0.02,-0.1,-57.6687328293743,5.06749313174972
0.02,-0.1,-60.0791929050334,6.03167716201338
0.091840569458012,-0.1,-65,2
0.0733519178335709,-0.1,-65,2
0.0638270226437185,-0.1,-65,2
0.0761941939254444,-0.1,-65,2
