0.02,-0.1,-60.4493250577917,6.17973002311669
0.02,-0.1,-57.4778999198186,4.99115996792742
0.02,-0.1,-63.7306164931699,7.49224659726795
0.02,-0.1,-61.0858273665203,6.43433094660812
0.02,-0.1,-53.0396860508187,3.21587442032749
0.02,-0.1,-52.9498804809523,3.17995219238094
0.02,-0.1,-64.7634249469355,7.90536997877421
0.02,-0.1,-64.355755841915,7.742302336766
0.02,-0.1,-64.9602669047659,7.98410676190635
0.02,-0.1,-62.0853002261105,6.83412009044421
0.02,-0.1,-64.9866111803531,7.99464447214124
0.02,-0.1,-61.869551076337,6.74782043053479
0.02,-0.1,-58.6791800816949,5.47167203267795
0.02,-0.1,-63.8366725010502,7.53466900042008
0.02,-0.1,-58.1401896132176,5.25607584528706
0.02,-0.1,-59.7632169649222,5.90528678596887
0.02,-0.1,-64.9913730397647,7.99654921590589
0.02,-0.1,-60.3152316250382,6.12609265001528
0.02,-0.1,-63.9918225315874,7.59672901263495
0.02,-0.1,-62.4153649436121,6.96614597744484
0.02,-0.1,-63.7942029200985,7.5176811680394
0.02,-0.1,-57.7933973929509,5.11735895718036
0.02,-0.1,-62.0900078388504,6.83600313554015
0.02,-0.1,-64.6308876893863,7.8523550757545
0.02,-0.1,-60.5503617073542,6.22014468294168
0.02,-0.1,-55.8666330242835,4.34665320971342
0.02,-0.1,-63.5921207904498,7.43684831617994
0.02,-0.1,-64.2610204664052,7.70440818656209
0.02,-0.1,-62.7421745496603,7.09686981986413
0.02,-0.1,-51.8477849041109,2.73911396164435
0.02,-0.1,-50.7114940296782,2.28459761187128
0.02,-0.1,-58.2185028854896,5.28740115419583
0.0922267286830719,-0.1,-65,2
0.0876600697034543,-0.1,-65,2
0.0502395233063111,-0.1,-65,2
0.0273773607097379,-0.1,-65,2
0.0722728722018829,-0.1,-65,2
0.0646272609910761,-0.1,-65,2
0.0489251810450062,-0.1,-65,2
0.0380043603871866,-0.1,-65,2
