0.02,-0.1,-62.1486266795928,6.85945067183711
0.02,-0.1,-64.9899174575481,7.99596698301924
0.02,-0.1,-60.4680674061836,6.18722696247343
0.02,-0.1,-62.1574162172765,6.86296648691059
0.02,-0.1,-62.349363664522,6.9397454658088
0.02,-0.1,-63.3631835904851,7.34527343619403
0.02,-0.1,-64.3717840487967,7.74871361951867
0.02,-0.1,-59.2475520535267,5.69902082141069
0.02,-0.1,-63.6531061481752,7.46124245927009
0.02,-0.1,-63.9320480789177,7.57281923156707
0.02,-0.1,-59.2128914268399,5.68515657073595
0.02,-0.1,-60.8001296609616,6.32005186438465
0.02,-0.1,-64.7283235746643,7.89132942986573
0.02,-0.1,-61.0435627003572,6.41742508014288
0.02,-0.1,-64.4897290394022,7.79589161576089
0.02,-0.1,-55.7487305840565,4.29949223362258
0.02,-0.1,-54.0608929934195,3.6243571973678
0.02,-0.1,-61.3359492286206,6.53437969144826
0.02,-0.1,-54.2500047726404,3.70000190905615
0.02,-0.1,-64.90484896988,7.96193958795199
0.02,-0.1,-61.170895826251,6.46835833050039
0.02,-0.1,-64.9360650851741,7.97442603406965
0.02,-0.1,-62.2506690891889,6.90026763567556
0.02,-0.1,-64.8602267348259,7.94409069393034
0.02,-0.1,-64.757455123954,7.90298204958158
0.02,-0.1,-59.6584255431806,5.86337021727224
0.02,-0.1,-64.2337786337431,7.69351145349723
0.02,-0.1,-64.828439309112,7.93137572364482
0.02,-0.1,-64.2719776268927,7.7087910507571
0.02,-0.1,-63.1643235548119,7.26572942192474
0.02,-0.1,-61.7176230390225,6.68704921560898
0.02,-0.1,-64.389495059843,7.75579802393722
0.0712325380171932,-0.1,-65,2
0.0586455868441401,-0.1,-65,2
0.0604189376014839,-0.1,-65,2
0.0509514120894847,-0.1,-65,2
0.0834909963553262,-0.1,-65,2
0.0664003343102245,-0.1,-65,2
0.0329838878801851,-0.1,-65,2
0.0760601877285725,-0.1,-65,2
